period,stateRegionId,stateRegionDescription,marketTypeId,marketTypeDescription,price,sales,price-units,sales-units
2016,PA,Pennsylvania,TOT,Total,47.98,46517350,dollars per short ton,short tons
2016,PA,Pennsylvania,OM,Open Market,w,36067709,dollars per short ton,short tons
2016,PA,Pennsylvania,CAP,Captive,w,3330973,dollars per short ton,short tons
2016,MAT,Middle Atlantic,TOT,Total,47.98,46517350,dollars per short ton,short tons
2016,MAT,Middle Atlantic,OM,Open Market,50.27,36067709,dollars per short ton,short tons
2015,WVN,West Virginia (Northern),CAP,Captive,w,6973931,dollars per short ton,short tons
2015,WV,West Virginia,TOT,Total,60.31,88467981,dollars per short ton,short tons
2015,WV,West Virginia,OM,Open Market,59.98,60075992,dollars per short ton,short tons
2015,WV,West Virginia,CAP,Captive,56.42,8384722,dollars per short ton,short tons
2015,VA,Virginia,TOT,Total,63.04,13900868,dollars per short ton,short tons
2015,VA,Virginia,OM,Open Market,w,6688069,dollars per short ton,short tons
2015,VA,Virginia,CAP,Captive,w,331498,dollars per short ton,short tons
2015,MD,Maryland,TOT,Total,53.01,1980505,dollars per short ton,short tons
2015,MD,Maryland,OM,Open Market,48.34,1741450,dollars per short ton,short tons
2015,SAT,South Atlantic,TOT,Total,60.53,104349354,dollars per short ton,short tons
2015,SAT,South Atlantic,OM,Open Market,60.58,68505511,dollars per short ton,short tons
2015,SAT,South Atlantic,CAP,Captive,56.53,8716220,dollars per short ton,short tons
2015,ND,North Dakota,TOT,Total,17.71,28873208,dollars per short ton,short tons
2015,ND,North Dakota,OM,Open Market,w,24627623,dollars per short ton,short tons
2015,ND,North Dakota,CAP,Captive,w,4245585,dollars per short ton,short tons
2015,MO,Missouri,TOT,Total,52,138206,dollars per short ton,short tons
2015,MO,Missouri,OM,Open Market,w,138206,dollars per short ton,short tons
2015,KS,Kansas,TOT,Total,52,199199,dollars per short ton,short tons
2015,KS,Kansas,OM,Open Market,w,199199,dollars per short ton,short tons
2015,WNC,West North Central,TOT,Total,18.11,29210613,dollars per short ton,short tons
2015,WNC,West North Central,OM,Open Market,17.77,24965028,dollars per short ton,short tons
2015,WNC,West North Central,CAP,Captive,20.06,4245585,dollars per short ton,short tons
2015,OH,Ohio,TOT,Total,47.84,16535297,dollars per short ton,short tons
2015,OH,Ohio,OM,Open Market,w,9719108,dollars per short ton,short tons
2015,OH,Ohio,CAP,Captive,w,6816189,dollars per short ton,short tons
2015,IN,Indiana,TOT,Total,46.12,34744033,dollars per short ton,short tons
2015,IN,Indiana,OM,Open Market,47.08,21548384,dollars per short ton,short tons
2015,IN,Indiana,CAP,Captive,44.56,13175204,dollars per short ton,short tons
2015,IL,Illinois,TOT,Total,40.77,57040447,dollars per short ton,short tons
2015,IL,Illinois,OM,Open Market,w,36491351,dollars per short ton,short tons
2015,IL,Illinois,CAP,Captive,w,10792284,dollars per short ton,short tons
2015,ENC,East North Central,TOT,Total,43.57,108319777,dollars per short ton,short tons
2015,ENC,East North Central,OM,Open Market,44.42,67758843,dollars per short ton,short tons
2015,ENC,East North Central,CAP,Captive,40.41,30783677,dollars per short ton,short tons
2015,PAB,Pennsylvania (Bituminous),TOT,Total,56.21,47683554,dollars per short ton,short tons
2015,PAB,Pennsylvania (Bituminous),OM,Open Market,w,37563162,dollars per short ton,short tons
2015,PAB,Pennsylvania (Bituminous),CAP,Captive,w,3134760,dollars per short ton,short tons
2015,PAA,Pennsylvania (Anthracite),TOT,Total,97.91,1806793,dollars per short ton,short tons
2015,PAA,Pennsylvania (Anthracite),OM,Open Market,w,1675508,dollars per short ton,short tons
2015,PAA,Pennsylvania (Anthracite),CAP,Captive,w,91488,dollars per short ton,short tons
2015,PA,Pennsylvania,TOT,Total,57.73,49490347,dollars per short ton,short tons
2015,PA,Pennsylvania,OM,Open Market,w,39238670,dollars per short ton,short tons
2015,PA,Pennsylvania,CAP,Captive,w,3226248,dollars per short ton,short tons
2015,MAT,Middle Atlantic,TOT,Total,57.73,49490347,dollars per short ton,short tons
2015,MAT,Middle Atlantic,OM,Open Market,60.16,39238670,dollars per short ton,short tons
2015,MAT,Middle Atlantic,CAP,Captive,51.17,3226248,dollars per short ton,short tons
2015,US,U.S. Total,TOT,Total,31.83,888610926,dollars per short ton,short tons
2015,MID,Midwest Total,CAP,Captive,37.94,35029262,dollars per short ton,short tons
2015,EST,East Total,TOT,Total,58.89,63391215,dollars per short ton,short tons
2015,EST,East Total,OM,Open Market,61.47,45926739,dollars per short ton,short tons
2015,EST,East Total,CAP,Captive,51.93,3557746,dollars per short ton,short tons
2015,WBO,Other Western,TOT,Total,30.52,76403491,dollars per short ton,short tons
2015,WBO,Other Western,OM,Open Market,29.93,51626865,dollars per short ton,short tons
2015,WBO,Other Western,CAP,Captive,31.67,24495741,dollars per short ton,short tons
2015,UNT,Uinta Basin,TOT,Total,34.91,32242125,dollars per short ton,short tons
2015,UNT,Uinta Basin,OM,Open Market,33.28,21100165,dollars per short ton,short tons
2015,UNT,Uinta Basin,CAP,Captive,41.96,8897898,dollars per short ton,short tons
2015,PRB,Powder River Basin,TOT,Total,13.23,398753058,dollars per short ton,short tons
2015,PRB,Powder River Basin,OM,Open Market,13.12,269112655,dollars per short ton,short tons
2015,PRB,Powder River Basin,CAP,Captive,13.45,129588029,dollars per short ton,short tons
2015,WSB,Western Region Total,TOT,Total,17.21,507398674,dollars per short ton,short tons
2015,WSB,Western Region Total,OM,Open Market,16.9,341839685,dollars per short ton,short tons
2015,WSB,Western Region Total,CAP,Captive,17.75,162981668,dollars per short ton,short tons
2015,INO,Other Interior,TOT,Total,26.02,44796280,dollars per short ton,short tons
2015,INO,Other Interior,OM,Open Market,38.36,15921334,dollars per short ton,short tons
2015,INO,Other Interior,CAP,Captive,18.51,28369948,dollars per short ton,short tons
2015,ILL,Illinois Basin,TOT,Total,44.7,124172212,dollars per short ton,short tons
2015,ILL,Illinois Basin,OM,Open Market,45.79,90427467,dollars per short ton,short tons
2015,ILL,Illinois Basin,CAP,Captive,39.4,23967488,dollars per short ton,short tons
2015,INT,Interior Region Total,TOT,Total,39.75,168968492,dollars per short ton,short tons
2015,INT,Interior Region Total,OM,Open Market,44.68,106348801,dollars per short ton,short tons
2015,INT,Interior Region Total,CAP,Captive,28.08,52337436,dollars per short ton,short tons
2015,APS,Appalachia Southern,TOT,Total,84.05,13660170,dollars per short ton,short tons
2015,APS,Appalachia Southern,OM,Open Market,83.06,5102138,dollars per short ton,short tons
2015,APS,Appalachia Southern,CAP,Captive,73.01,2861,dollars per short ton,short tons
2015,APN,Appalachia Northern,TOT,Total,55.04,113124806,dollars per short ton,short tons
2015,APN,Appalachia Northern,OM,Open Market,57,81787316,dollars per short ton,short tons
2015,APN,Appalachia Northern,CAP,Captive,46.57,17016368,dollars per short ton,short tons
2015,APC,Appalachia Central,TOT,Total,63.88,85458784,dollars per short ton,short tons
2015,APC,Appalachia Central,OM,Open Market,63.57,61121443,dollars per short ton,short tons
2015,APC,Appalachia Central,CAP,Captive,90.66,1960203,dollars per short ton,short tons
2015,APP,Appalachia Total,TOT,Total,60.47,212243760,dollars per short ton,short tons
2015,US,U.S. Total,OM,Open Market,32.71,596199383,dollars per short ton,short tons
2015,US,U.S. Total,CAP,Captive,22.76,234298536,dollars per short ton,short tons
2015,WMR,West of Mississippi River,TOT,Total,17.87,548928600,dollars per short ton,short tons
2015,WMR,West of Mississippi River,OM,Open Market,17.77,354495487,dollars per short ton,short tons
2015,WMR,West of Mississippi River,CAP,Captive,17.86,191350824,dollars per short ton,short tons
2015,EMR,East of Mississippi River,TOT,Total,54.38,339682326,dollars per short ton,short tons
2015,EMR,East of Mississippi River,OM,Open Market,54.61,241703896,dollars per short ton,short tons
2015,EMR,East of Mississippi River,CAP,Captive,44.58,42947712,dollars per short ton,short tons
2015,WST,West Total,TOT,Total,17.18,478525466,dollars per short ton,short tons
2015,WST,West Total,OM,Open Market,16.87,317212062,dollars per short ton,short tons
2015,WST,West Total,CAP,Captive,17.68,158736083,dollars per short ton,short tons
2015,STH,South Total,TOT,Total,52.97,209163855,dollars per short ton,short tons
2015,STH,South Total,OM,Open Market,56.1,140336711,dollars per short ton,short tons
2015,STH,South Total,CAP,Captive,27.35,36975445,dollars per short ton,short tons
2015,MID,Midwest Total,TOT,Total,38.16,137530390,dollars per short ton,short tons
2015,MID,Midwest Total,OM,Open Market,37.24,92723871,dollars per short ton,short tons
2015,APP,Appalachia Total,OM,Open Market,60.61,148010897,dollars per short ton,short tons
2015,APP,Appalachia Total,CAP,Captive,51.13,18979432,dollars per short ton,short tons
2015,AK,Alaska,TOT,Total,53.21,1161568,dollars per short ton,short tons
2015,AK,Alaska,OM,Open Market,w,1012618,dollars per short ton,short tons
2015,PCN,Pacific Noncontiguous,TOT,Total,53.21,1161568,dollars per short ton,short tons
2015,PCN,Pacific Noncontiguous,OM,Open Market,w,1012618,dollars per short ton,short tons
2015,WY,Wyoming,TOT,Total,13.92,375786373,dollars per short ton,short tons
2015,WY,Wyoming,OM,Open Market,w,244780757,dollars per short ton,short tons
2015,WY,Wyoming,CAP,Captive,w,130953242,dollars per short ton,short tons
2015,UT,Utah,TOT,Total,34.53,14399860,dollars per short ton,short tons
2015,UT,Utah,OM,Open Market,w,13369580,dollars per short ton,short tons
2015,UT,Utah,CAP,Captive,w,295533,dollars per short ton,short tons
2015,NM,New Mexico,TOT,Total,37.43,19145897,dollars per short ton,short tons
2015,NM,New Mexico,OM,Open Market,w,11076161,dollars per short ton,short tons
2015,NM,New Mexico,CAP,Captive,w,8069736,dollars per short ton,short tons
2015,MT,Montana,TOT,Total,17.44,42203988,dollars per short ton,short tons
2015,MT,Montana,OM,Open Market,w,31809143,dollars per short ton,short tons
2015,MT,Montana,CAP,Captive,w,10394845,dollars per short ton,short tons
2015,CO,Colorado,TOT,Total,36.12,19254256,dollars per short ton,short tons
2015,CO,Colorado,OM,Open Market,31.28,8590279,dollars per short ton,short tons
2015,CO,Colorado,CAP,Captive,43.3,9022727,dollars per short ton,short tons
2015,AZ,Arizona,TOT,Total,43.06,6573524,dollars per short ton,short tons
2015,AZ,Arizona,OM,Open Market,w,6573524,dollars per short ton,short tons
2015,MTN,Mountain,TOT,Total,17.09,477363898,dollars per short ton,short tons
2015,MTN,Mountain,OM,Open Market,16.74,316199444,dollars per short ton,short tons
2015,MTN,Mountain,CAP,Captive,17.68,158736083,dollars per short ton,short tons
2015,TX,Texas,TOT,Total,22.69,36580444,dollars per short ton,short tons
2015,TX,Texas,OM,Open Market,35.71,7706320,dollars per short ton,short tons
2015,TX,Texas,CAP,Captive,18.51,28369156,dollars per short ton,short tons
2015,OK,Oklahoma,TOT,Total,43.46,772220,dollars per short ton,short tons
2015,OK,Oklahoma,OM,Open Market,w,772220,dollars per short ton,short tons
2015,LA,Louisiana,TOT,Total,52.39,3647095,dollars per short ton,short tons
2015,LA,Louisiana,OM,Open Market,w,3647095,dollars per short ton,short tons
2015,AR,Arkansas,TOT,Total,36.39,192762,dollars per short ton,short tons
2015,AR,Arkansas,OM,Open Market,w,192762,dollars per short ton,short tons
2015,WSC,West South Central,TOT,Total,25.77,41192521,dollars per short ton,short tons
2015,WSC,West South Central,OM,Open Market,41.15,12318397,dollars per short ton,short tons
2015,WSC,West South Central,CAP,Captive,18.51,28369156,dollars per short ton,short tons
2015,TN,Tennessee,TOT,Total,66.18,904993,dollars per short ton,short tons
2015,TN,Tennessee,OM,Open Market,66.18,904993,dollars per short ton,short tons
2015,MS,Mississippi,TOT,Total,26.43,3266354,dollars per short ton,short tons
2015,MS,Mississippi,OM,Open Market,w,3265532,dollars per short ton,short tons
2015,MS,Mississippi,CAP,Captive,w,792,dollars per short ton,short tons
2015,KYW,Kentucky (West),TOT,Total,50.1,32387732,dollars per short ton,short tons
2015,KYW,Kentucky (West),OM,Open Market,50.1,32387732,dollars per short ton,short tons
2015,KYE,Kentucky (East),TOT,Total,60.84,27303599,dollars per short ton,short tons
2015,KYE,Kentucky (East),OM,Open Market,60.56,24540477,dollars per short ton,short tons
2015,KYE,Kentucky (East),CAP,Captive,58.41,217914,dollars per short ton,short tons
2015,KY,Kentucky,TOT,Total,55.01,59691331,dollars per short ton,short tons
2015,KY,Kentucky,OM,Open Market,54.61,56928209,dollars per short ton,short tons
2015,KY,Kentucky,CAP,Captive,58.41,217914,dollars per short ton,short tons
2015,AL,Alabama,TOT,Total,84.05,13660170,dollars per short ton,short tons
2015,AL,Alabama,OM,Open Market,w,5102138,dollars per short ton,short tons
2015,AL,Alabama,CAP,Captive,w,2861,dollars per short ton,short tons
2015,ESC,East South Central,TOT,Total,59.05,77522848,dollars per short ton,short tons
2015,ESC,East South Central,OM,Open Market,55.57,66200872,dollars per short ton,short tons
2015,ESC,East South Central,CAP,Captive,58.46,221567,dollars per short ton,short tons
2015,WVS,West Virginia (Southern),TOT,Total,66.02,43349324,dollars per short ton,short tons
2015,WVS,West Virginia (Southern),OM,Open Market,w,28987904,dollars per short ton,short tons
2015,WVS,West Virginia (Southern),CAP,Captive,w,1410791,dollars per short ton,short tons
2015,WVN,West Virginia (Northern),TOT,Total,54.82,45118657,dollars per short ton,short tons
2015,WVN,West Virginia (Northern),OM,Open Market,w,31088088,dollars per short ton,short tons
2014,MAT,Middle Atlantic,CAP,Captive,67.47,2706359,dollars per short ton,short tons
2014,US,U.S. Total,TOT,Total,34.83,988230237,dollars per short ton,short tons
2014,US,U.S. Total,OM,Open Market,35.72,674914732,dollars per short ton,short tons
2014,US,U.S. Total,CAP,Captive,22.45,240032214,dollars per short ton,short tons
2014,WMR,West of Mississippi River,TOT,Total,18.06,588458613,dollars per short ton,short tons
2014,WMR,West of Mississippi River,OM,Open Market,18.07,376392377,dollars per short ton,short tons
2014,WMR,West of Mississippi River,CAP,Captive,17.71,205801911,dollars per short ton,short tons
2014,EMR,East of Mississippi River,TOT,Total,59.53,399771624,dollars per short ton,short tons
2014,EMR,East of Mississippi River,OM,Open Market,57.99,298522355,dollars per short ton,short tons
2014,EMR,East of Mississippi River,CAP,Captive,50.95,34230303,dollars per short ton,short tons
2014,WST,West Total,TOT,Total,17.81,511444061,dollars per short ton,short tons
2014,WST,West Total,OM,Open Market,17.43,335647342,dollars per short ton,short tons
2014,WST,West Total,CAP,Captive,18.15,169541569,dollars per short ton,short tons
2014,STH,South Total,TOT,Total,55.82,256293488,dollars per short ton,short tons
2014,STH,South Total,OM,Open Market,58.64,171537697,dollars per short ton,short tons
2014,STH,South Total,CAP,Captive,23.45,40053157,dollars per short ton,short tons
2014,MID,Midwest Total,TOT,Total,42.1,145587174,dollars per short ton,short tons
2014,MID,Midwest Total,OM,Open Market,40.39,107757521,dollars per short ton,short tons
2014,MID,Midwest Total,CAP,Captive,42.79,27575272,dollars per short ton,short tons
2014,EST,East Total,TOT,Total,65.17,74905514,dollars per short ton,short tons
2014,EST,East Total,OM,Open Market,64.18,59972172,dollars per short ton,short tons
2014,EST,East Total,CAP,Captive,67.33,2862216,dollars per short ton,short tons
2014,WBO,Other Western,TOT,Total,31.04,81076333,dollars per short ton,short tons
2014,WBO,Other Western,OM,Open Market,31.53,55783970,dollars per short ton,short tons
2014,WBO,Other Western,CAP,Captive,29.89,24637161,dollars per short ton,short tons
2014,UNT,Uinta Basin,TOT,Total,37.16,40619610,dollars per short ton,short tons
2014,UNT,Uinta Basin,OM,Open Market,35.67,22079141,dollars per short ton,short tons
2014,UNT,Uinta Basin,CAP,Captive,43.59,13764386,dollars per short ton,short tons
2014,PRB,Powder River Basin,TOT,Total,13.38,418412234,dollars per short ton,short tons
2014,PRB,Powder River Basin,OM,Open Market,13.25,282572351,dollars per short ton,short tons
2014,PRB,Powder River Basin,CAP,Captive,13.45,135016018,dollars per short ton,short tons
2014,WSB,Western Region Total,TOT,Total,17.82,540108177,dollars per short ton,short tons
2014,WSB,Western Region Total,OM,Open Market,17.45,360435462,dollars per short ton,short tons
2014,WSB,Western Region Total,CAP,Captive,18.17,173417565,dollars per short ton,short tons
2014,INO,Other Interior,TOT,Total,21.02,50978097,dollars per short ton,short tons
2014,INO,Other Interior,OM,Open Market,31.05,18584576,dollars per short ton,short tons
