period,stateRegionId,stateRegionDescription,coalRankId,coalRankDescription,price,price-units
2009,UNT,Uinta Basin,SUB,Subbituminous,31.96,dollars per short ton
2009,UNT,Uinta Basin,BIT,Bituminous,35.1,dollars per short ton
2009,UNT,Uinta Basin,TOT,All,34.74,dollars per short ton
2009,WSB,Western Region Total,SUB,Subbituminous,13.35,dollars per short ton
2009,WSB,Western Region Total,LIG,Lignite,13.6,dollars per short ton
2009,WSB,Western Region Total,BIT,Bituminous,36.15,dollars per short ton
2009,WSB,Western Region Total,TOT,All,15.61,dollars per short ton
2009,INT,Interior Region Total,LIG,Lignite,19.91,dollars per short ton
2009,INT,Interior Region Total,BIT,Bituminous,41.79,dollars per short ton
2009,INT,Interior Region Total,TOT,All,35.41,dollars per short ton
2009,WBO,Other Western,SUB,Subbituminous,27.57,dollars per short ton
2009,WBO,Other Western,LIG,Lignite,13.6,dollars per short ton
2009,WBO,Other Western,BIT,Bituminous,39.1,dollars per short ton
2009,WBO,Other Western,TOT,All,24.45,dollars per short ton
2009,INO,Other Interior,LIG,Lignite,19.91,dollars per short ton
2009,INO,Other Interior,BIT,Bituminous,39.12,dollars per short ton
2009,INO,Other Interior,TOT,All,20.62,dollars per short ton
2009,APN,Appalachia Northern,BIT,Bituminous,51.63,dollars per short ton
2009,APN,Appalachia Northern,ANT,Anthracite,57.1,dollars per short ton
2009,APN,Appalachia Northern,TOT,All,51.7,dollars per short ton
2009,APC,Appalachia Central,BIT,Bituminous,68.76,dollars per short ton
2009,APC,Appalachia Central,TOT,All,68.76,dollars per short ton
2009,APP,Appalachia Total,BIT,Bituminous,62.89,dollars per short ton
2009,APP,Appalachia Total,ANT,Anthracite,57.1,dollars per short ton
2009,APP,Appalachia Total,TOT,All,62.86,dollars per short ton
2009,AK,Alaska,SUB,Subbituminous,,dollars per short ton
2009,AK,Alaska,TOT,All,,dollars per short ton
2009,PCN,Pacific Noncontiguous,SUB,Subbituminous,,dollars per short ton
2009,PCN,Pacific Noncontiguous,TOT,All,,dollars per short ton
2009,WY,Wyoming,SUB,Subbituminous,12.41,dollars per short ton
2009,WY,Wyoming,TOT,All,12.41,dollars per short ton
2009,UT,Utah,BIT,Bituminous,32.32,dollars per short ton
2009,UT,Utah,TOT,All,32.32,dollars per short ton
2009,NM,New Mexico,SUB,Subbituminous,,dollars per short ton
2009,NM,New Mexico,BIT,Bituminous,,dollars per short ton
2009,NM,New Mexico,TOT,All,30.71,dollars per short ton
2009,MT,Montana,SUB,Subbituminous,,dollars per short ton
2009,MT,Montana,LIG,Lignite,,dollars per short ton
2009,MT,Montana,TOT,All,13.53,dollars per short ton
2009,CO,Colorado,SUB,Subbituminous,,dollars per short ton
2009,CO,Colorado,BIT,Bituminous,,dollars per short ton
2009,CO,Colorado,TOT,All,36.71,dollars per short ton
2009,AZ,Arizona,BIT,Bituminous,,dollars per short ton
2009,US,U.S. Total,SUB,Subbituminous,13.35,dollars per short ton
2009,US,U.S. Total,LIG,Lignite,17.26,dollars per short ton
2009,US,U.S. Total,BIT,Bituminous,55.44,dollars per short ton
2009,US,U.S. Total,ANT,Anthracite,57.1,dollars per short ton
2009,US,U.S. Total,TOT,All,33.24,dollars per short ton
2009,WMR,West of Mississippi River,SUB,Subbituminous,13.35,dollars per short ton
2009,WMR,West of Mississippi River,LIG,Lignite,17.12,dollars per short ton
2009,WMR,West of Mississippi River,BIT,Bituminous,36.23,dollars per short ton
2009,WMR,West of Mississippi River,TOT,All,15.94,dollars per short ton
2009,EMR,East of Mississippi River,LIG,Lignite,19.72,dollars per short ton
2009,EMR,East of Mississippi River,BIT,Bituminous,58.05,dollars per short ton
2009,EMR,East of Mississippi River,ANT,Anthracite,57.1,dollars per short ton
2009,EMR,East of Mississippi River,TOT,All,57.72,dollars per short ton
2009,WST,West Total,SUB,Subbituminous,13.35,dollars per short ton
2009,WST,West Total,LIG,Lignite,14.97,dollars per short ton
2009,WST,West Total,BIT,Bituminous,36.15,dollars per short ton
2009,WST,West Total,TOT,All,15.72,dollars per short ton
2009,STH,South Total,LIG,Lignite,19.91,dollars per short ton
2009,STH,South Total,BIT,Bituminous,62.35,dollars per short ton
2009,STH,South Total,TOT,All,56.53,dollars per short ton
2009,MID,Midwest Total,LIG,Lignite,13.59,dollars per short ton
2009,MID,Midwest Total,BIT,Bituminous,43.29,dollars per short ton
2009,MID,Midwest Total,TOT,All,36.2,dollars per short ton
2009,EST,East Total,BIT,Bituminous,61.29,dollars per short ton
2009,EST,East Total,ANT,Anthracite,57.1,dollars per short ton
2009,EST,East Total,TOT,All,61.2,dollars per short ton
2009,PRB,Powder River Basin,SUB,Subbituminous,12.03,dollars per short ton
2009,PRB,Powder River Basin,TOT,All,12.03,dollars per short ton
2009,ILL,Illinois Basin,BIT,Bituminous,41.84,dollars per short ton
2009,ILL,Illinois Basin,TOT,All,41.84,dollars per short ton
2009,APS,Appalachia Southern,BIT,Bituminous,76.1,dollars per short ton
2009,APS,Appalachia Southern,TOT,All,76.1,dollars per short ton
2009,AZ,Arizona,TOT,All,,dollars per short ton
2009,MTN,Mountain,SUB,Subbituminous,13.24,dollars per short ton
2009,MTN,Mountain,LIG,Lignite,,dollars per short ton
2009,MTN,Mountain,BIT,Bituminous,36.15,dollars per short ton
2009,MTN,Mountain,TOT,All,15.63,dollars per short ton
2009,TX,Texas,LIG,Lignite,19.12,dollars per short ton
2009,TX,Texas,TOT,All,19.12,dollars per short ton
2009,OK,Oklahoma,BIT,Bituminous,56.45,dollars per short ton
2009,OK,Oklahoma,TOT,All,56.45,dollars per short ton
2009,LA,Louisiana,LIG,Lignite,,dollars per short ton
2009,LA,Louisiana,TOT,All,,dollars per short ton
2009,WSC,West South Central,LIG,Lignite,19.93,dollars per short ton
2009,WSC,West South Central,BIT,Bituminous,56.45,dollars per short ton
2009,WSC,West South Central,TOT,All,20.84,dollars per short ton
2009,TN,Tennessee,BIT,Bituminous,66.05,dollars per short ton
2009,TN,Tennessee,TOT,All,66.05,dollars per short ton
2009,MS,Mississippi,LIG,Lignite,,dollars per short ton
2009,MS,Mississippi,TOT,All,,dollars per short ton
2009,KYW,Kentucky (West),BIT,Bituminous,39.07,dollars per short ton
2009,KYW,Kentucky (West),TOT,All,39.07,dollars per short ton
2009,KYE,Kentucky (East),BIT,Bituminous,66.77,dollars per short ton
2009,KYE,Kentucky (East),TOT,All,66.77,dollars per short ton
2009,KY,Kentucky,BIT,Bituminous,58.54,dollars per short ton
2009,KY,Kentucky,TOT,All,58.54,dollars per short ton
2009,AL,Alabama,BIT,Bituminous,76.1,dollars per short ton
2009,AL,Alabama,TOT,All,76.1,dollars per short ton
2009,ESC,East South Central,LIG,Lignite,,dollars per short ton
2009,ESC,East South Central,BIT,Bituminous,61.29,dollars per short ton
2009,ESC,East South Central,TOT,All,60.08,dollars per short ton
2009,WVS,West Virginia (Southern),BIT,Bituminous,68.52,dollars per short ton
2009,WVS,West Virginia (Southern),TOT,All,68.52,dollars per short ton
2009,WVN,West Virginia (Northern),BIT,Bituminous,51.73,dollars per short ton
2009,WVN,West Virginia (Northern),TOT,All,51.73,dollars per short ton
2009,WV,West Virginia,BIT,Bituminous,63.83,dollars per short ton
2009,WV,West Virginia,TOT,All,63.83,dollars per short ton
2009,VA,Virginia,BIT,Bituminous,77.09,dollars per short ton
2009,VA,Virginia,TOT,All,77.09,dollars per short ton
2009,MD,Maryland,BIT,Bituminous,37.65,dollars per short ton
2009,MD,Maryland,TOT,All,37.65,dollars per short ton
2009,SAT,South Atlantic,BIT,Bituminous,65.19,dollars per short ton
2009,SAT,South Atlantic,TOT,All,65.19,dollars per short ton
2009,ND,North Dakota,LIG,Lignite,13.59,dollars per short ton
2009,ND,North Dakota,TOT,All,13.59,dollars per short ton
2009,KS,Kansas,BIT,Bituminous,,dollars per short ton
2009,KS,Kansas,TOT,All,,dollars per short ton
2009,WNC,West North Central,LIG,Lignite,13.59,dollars per short ton
2009,WNC,West North Central,BIT,Bituminous,,dollars per short ton
2009,WNC,West North Central,TOT,All,13.57,dollars per short ton
2009,OH,Ohio,BIT,Bituminous,44.55,dollars per short ton
2009,OH,Ohio,TOT,All,44.55,dollars per short ton
2009,IN,Indiana,BIT,Bituminous,38.7,dollars per short ton
2009,IN,Indiana,TOT,All,38.7,dollars per short ton
2009,IL,Illinois,BIT,Bituminous,47.97,dollars per short ton
2009,IL,Illinois,TOT,All,47.97,dollars per short ton
2009,ENC,East North Central,BIT,Bituminous,43.49,dollars per short ton
2009,ENC,East North Central,TOT,All,43.49,dollars per short ton
2009,PAB,Pennsylvania (Bituminous),BIT,Bituminous,55.44,dollars per short ton
2009,PAB,Pennsylvania (Bituminous),TOT,All,55.44,dollars per short ton
2009,PAA,Pennsylvania (Anthracite),ANT,Anthracite,57.1,dollars per short ton
2009,PAA,Pennsylvania (Anthracite),TOT,All,57.1,dollars per short ton
2009,PA,Pennsylvania,BIT,Bituminous,55.44,dollars per short ton
2009,PA,Pennsylvania,ANT,Anthracite,57.1,dollars per short ton
2009,PA,Pennsylvania,TOT,All,55.48,dollars per short ton
2009,MAT,Middle Atlantic,BIT,Bituminous,55.44,dollars per short ton
2009,MAT,Middle Atlantic,ANT,Anthracite,57.1,dollars per short ton
2010,ENC,East North Central,TOT,All,45.34,dollars per short ton
2010,WBO,Other Western,SUB,Subbituminous,32.06,dollars per short ton
2010,WBO,Other Western,LIG,Lignite,14.58,dollars per short ton
2010,WBO,Other Western,BIT,Bituminous,36.13,dollars per short ton
2010,WBO,Other Western,TOT,All,26.1,dollars per short ton
2010,INO,Other Interior,LIG,Lignite,21.28,dollars per short ton
2010,INO,Other Interior,BIT,Bituminous,53.61,dollars per short ton
2010,INO,Other Interior,TOT,All,22.33,dollars per short ton
2010,WMR,West of Mississippi River,BIT,Bituminous,36.53,dollars per short ton
2010,WMR,West of Mississippi River,TOT,All,16.34,dollars per short ton
2010,EMR,East of Mississippi River,LIG,Lignite,20.72,dollars per short ton
2010,EMR,East of Mississippi River,BIT,Bituminous,63.56,dollars per short ton
2010,EMR,East of Mississippi River,ANT,Anthracite,59.51,dollars per short ton
2010,EMR,East of Mississippi River,TOT,All,63.2,dollars per short ton
2010,WST,West Total,SUB,Subbituminous,14.11,dollars per short ton
2010,WST,West Total,LIG,Lignite,15.76,dollars per short ton
2010,WST,West Total,BIT,Bituminous,35.94,dollars per short ton
2010,WST,West Total,TOT,All,15.93,dollars per short ton
2010,STH,South Total,LIG,Lignite,21.28,dollars per short ton
2010,STH,South Total,BIT,Bituminous,67.34,dollars per short ton
2010,STH,South Total,TOT,All,60.24,dollars per short ton
2010,MID,Midwest Total,LIG,Lignite,14.57,dollars per short ton
2010,MID,Midwest Total,BIT,Bituminous,45.38,dollars per short ton
2010,MID,Midwest Total,TOT,All,38.23,dollars per short ton
2010,EST,East Total,BIT,Bituminous,72.52,dollars per short ton
2010,US,U.S. Total,SUB,Subbituminous,14.11,dollars per short ton
2010,US,U.S. Total,LIG,Lignite,18.76,dollars per short ton
2010,US,U.S. Total,BIT,Bituminous,60.88,dollars per short ton
2010,US,U.S. Total,ANT,Anthracite,59.51,dollars per short ton
2010,US,U.S. Total,TOT,All,35.61,dollars per short ton
2010,WMR,West of Mississippi River,SUB,Subbituminous,14.11,dollars per short ton
2010,WMR,West of Mississippi River,LIG,Lignite,18.66,dollars per short ton
2010,EST,East Total,ANT,Anthracite,59.51,dollars per short ton
2010,EST,East Total,TOT,All,72.26,dollars per short ton
2010,PRB,Powder River Basin,SUB,Subbituminous,12.34,dollars per short ton
2010,PRB,Powder River Basin,TOT,All,12.34,dollars per short ton
2010,ILL,Illinois Basin,BIT,Bituminous,45.19,dollars per short ton
2010,ILL,Illinois Basin,TOT,All,45.19,dollars per short ton
2010,APS,Appalachia Southern,BIT,Bituminous,86.15,dollars per short ton
2010,APS,Appalachia Southern,TOT,All,86.15,dollars per short ton
2010,APN,Appalachia Northern,BIT,Bituminous,55.62,dollars per short ton
2010,APN,Appalachia Northern,ANT,Anthracite,59.51,dollars per short ton
2010,APN,Appalachia Northern,TOT,All,55.67,dollars per short ton
2010,APC,Appalachia Central,BIT,Bituminous,77.21,dollars per short ton
2010,APC,Appalachia Central,TOT,All,77.21,dollars per short ton
2010,APP,Appalachia Total,BIT,Bituminous,69.35,dollars per short ton
2010,APP,Appalachia Total,ANT,Anthracite,59.51,dollars per short ton
2010,APP,Appalachia Total,TOT,All,69.3,dollars per short ton
2010,AK,Alaska,SUB,Subbituminous,,dollars per short ton
2010,AK,Alaska,TOT,All,,dollars per short ton
2010,PCN,Pacific Noncontiguous,SUB,Subbituminous,,dollars per short ton
2010,PCN,Pacific Noncontiguous,TOT,All,,dollars per short ton
2010,WY,Wyoming,SUB,Subbituminous,12.75,dollars per short ton
2010,WY,Wyoming,TOT,All,12.75,dollars per short ton
2010,UT,Utah,BIT,Bituminous,29.15,dollars per short ton
2010,UT,Utah,TOT,All,29.15,dollars per short ton
2010,NM,New Mexico,SUB,Subbituminous,30.67,dollars per short ton
2010,NM,New Mexico,TOT,All,30.67,dollars per short ton
2010,MT,Montana,SUB,Subbituminous,,dollars per short ton
2010,MT,Montana,LIG,Lignite,,dollars per short ton
2010,MT,Montana,TOT,All,15.12,dollars per short ton
2010,CO,Colorado,SUB,Subbituminous,,dollars per short ton
2010,CO,Colorado,BIT,Bituminous,,dollars per short ton
2010,CO,Colorado,TOT,All,40.0,dollars per short ton
2010,AZ,Arizona,BIT,Bituminous,,dollars per short ton
2010,AZ,Arizona,TOT,All,,dollars per short ton
2010,MTN,Mountain,SUB,Subbituminous,13.88,dollars per short ton
2010,MTN,Mountain,LIG,Lignite,,dollars per short ton
2010,MTN,Mountain,BIT,Bituminous,35.94,dollars per short ton
2010,MTN,Mountain,TOT,All,15.73,dollars per short ton
2010,TX,Texas,LIG,Lignite,20.32,dollars per short ton
2010,TX,Texas,TOT,All,20.32,dollars per short ton
2010,PAB,Pennsylvania (Bituminous),BIT,Bituminous,62.59,dollars per short ton
2010,PAB,Pennsylvania (Bituminous),TOT,All,62.59,dollars per short ton
2010,PAA,Pennsylvania (Anthracite),ANT,Anthracite,59.51,dollars per short ton
2010,PAA,Pennsylvania (Anthracite),TOT,All,59.51,dollars per short ton
2010,PA,Pennsylvania,BIT,Bituminous,62.59,dollars per short ton
2010,PA,Pennsylvania,ANT,Anthracite,59.51,dollars per short ton
2010,PA,Pennsylvania,TOT,All,62.51,dollars per short ton
2010,MAT,Middle Atlantic,BIT,Bituminous,62.59,dollars per short ton
2010,MAT,Middle Atlantic,ANT,Anthracite,59.51,dollars per short ton
2010,MAT,Middle Atlantic,TOT,All,62.51,dollars per short ton
2010,OK,Oklahoma,BIT,Bituminous,56.95,dollars per short ton
2010,OK,Oklahoma,TOT,All,56.95,dollars per short ton
2010,LA,Louisiana,LIG,Lignite,,dollars per short ton
2010,LA,Louisiana,TOT,All,,dollars per short ton
2010,WSC,West South Central,LIG,Lignite,21.33,dollars per short ton
2010,WSC,West South Central,BIT,Bituminous,55.22,dollars per short ton
2010,WSC,West South Central,TOT,All,22.09,dollars per short ton
2010,TN,Tennessee,BIT,Bituminous,66.45,dollars per short ton
2010,UNT,Uinta Basin,SUB,Subbituminous,29.82,dollars per short ton
2010,UNT,Uinta Basin,BIT,Bituminous,35.89,dollars per short ton
2010,UNT,Uinta Basin,TOT,All,35.22,dollars per short ton
2010,WSB,Western Region Total,SUB,Subbituminous,14.11,dollars per short ton
2010,WSB,Western Region Total,LIG,Lignite,14.58,dollars per short ton
2010,WSB,Western Region Total,BIT,Bituminous,35.94,dollars per short ton
2010,WSB,Western Region Total,TOT,All,15.86,dollars per short ton
2010,INT,Interior Region Total,LIG,Lignite,21.28,dollars per short ton
2010,INT,Interior Region Total,BIT,Bituminous,45.31,dollars per short ton
2010,INT,Interior Region Total,TOT,All,37.83,dollars per short ton
2010,TN,Tennessee,TOT,All,66.45,dollars per short ton
2010,MS,Mississippi,LIG,Lignite,,dollars per short ton
2010,MS,Mississippi,TOT,All,,dollars per short ton
2010,KYW,Kentucky (West),BIT,Bituminous,43.38,dollars per short ton
2010,KYW,Kentucky (West),TOT,All,43.38,dollars per short ton
2010,KYE,Kentucky (East),BIT,Bituminous,70.67,dollars per short ton
2010,KYE,Kentucky (East),TOT,All,70.67,dollars per short ton
2010,KY,Kentucky,BIT,Bituminous,60.84,dollars per short ton
2010,KY,Kentucky,TOT,All,60.84,dollars per short ton
2010,AL,Alabama,BIT,Bituminous,86.15,dollars per short ton
2010,AL,Alabama,TOT,All,86.15,dollars per short ton
2010,ESC,East South Central,LIG,Lignite,,dollars per short ton
2010,ESC,East South Central,BIT,Bituminous,64.96,dollars per short ton
2010,ESC,East South Central,TOT,All,63.74,dollars per short ton
2010,WVS,West Virginia (Southern),BIT,Bituminous,77.03,dollars per short ton
2010,WVS,West Virginia (Southern),TOT,All,77.03,dollars per short ton
2010,WVN,West Virginia (Northern),BIT,Bituminous,54.59,dollars per short ton
2010,WVN,West Virginia (Northern),TOT,All,54.59,dollars per short ton
2010,WV,West Virginia,BIT,Bituminous,70.07,dollars per short ton
2010,WV,West Virginia,TOT,All,70.07,dollars per short ton
2010,VA,Virginia,BIT,Bituminous,98.46,dollars per short ton
2010,VA,Virginia,TOT,All,98.46,dollars per short ton
2010,MD,Maryland,BIT,Bituminous,47.54,dollars per short ton
2010,MD,Maryland,TOT,All,47.54,dollars per short ton
2010,SAT,South Atlantic,BIT,Bituminous,73.61,dollars per short ton
2010,SAT,South Atlantic,TOT,All,73.61,dollars per short ton
2010,ND,North Dakota,LIG,Lignite,14.57,dollars per short ton
2010,ND,North Dakota,TOT,All,14.57,dollars per short ton
2010,MO,Missouri,BIT,Bituminous,,dollars per short ton
2010,MO,Missouri,TOT,All,,dollars per short ton
2010,KS,Kansas,BIT,Bituminous,,dollars per short ton
2010,KS,Kansas,TOT,All,,dollars per short ton
2010,WNC,West North Central,LIG,Lignite,14.57,dollars per short ton
2010,WNC,West North Central,BIT,Bituminous,50.81,dollars per short ton
2010,WNC,West North Central,TOT,All,15.29,dollars per short ton
2010,OH,Ohio,BIT,Bituminous,43.24,dollars per short ton
2010,OH,Ohio,TOT,All,43.24,dollars per short ton
2010,IN,Indiana,BIT,Bituminous,43.03,dollars per short ton
2010,IN,Indiana,TOT,All,43.03,dollars per short ton
2010,IL,Illinois,BIT,Bituminous,49.46,dollars per short ton
2010,IL,Illinois,TOT,All,49.46,dollars per short ton
2010,ENC,East North Central,BIT,Bituminous,45.34,dollars per short ton
2011,EST,East Total,TOT,All,94.64,dollars per short ton
2011,PRB,Powder River Basin,SUB,Subbituminous,13.09,dollars per short ton
2011,PRB,Powder River Basin,TOT,All,13.09,dollars per short ton
2011,INO,Other Interior,LIG,Lignite,20.47,dollars per short ton
2011,INO,Other Interior,BIT,Bituminous,65.84,dollars per short ton
2011,INO,Other Interior,TOT,All,21.94,dollars per short ton
2011,ILL,Illinois Basin,BIT,Bituminous,48.15,dollars per short ton
2011,ILL,Illinois Basin,TOT,All,48.15,dollars per short ton
2011,APS,Appalachia Southern,BIT,Bituminous,102.69,dollars per short ton
2011,APS,Appalachia Southern,TOT,All,102.69,dollars per short ton
2011,APN,Appalachia Northern,BIT,Bituminous,65.99,dollars per short ton
2011,APN,Appalachia Northern,ANT,Anthracite,75.7,dollars per short ton
2011,APN,Appalachia Northern,TOT,All,66.16,dollars per short ton
2011,APC,Appalachia Central,BIT,Bituminous,92.55,dollars per short ton
2011,APC,Appalachia Central,TOT,All,92.55,dollars per short ton
2011,APP,Appalachia Total,BIT,Bituminous,83.23,dollars per short ton
